path,readable,rows,field_symbol,field_date,field_timestamp,field_open,field_high,field_low,field_close,field_price,field_straddle,field_straddle_pct,field_price_chg_pct,field_oi_chg_pct,field_pcr_chg_pct,field_ce_oi_chg_pct,field_pe_oi_chg_pct,field_pe_ce_oi_chg,field_volume_chg_pct,field_buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026.xlsx,True,124,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_092549.xlsx,True,128,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_093059.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_093610.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_094120.xlsx,True,124,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_094630.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_095140.xlsx,True,124,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_095650.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_100159.xlsx,True,126,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_100708.xlsx,True,126,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_101217.xlsx,True,123,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_101728.xlsx,True,123,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_102238.xlsx,True,121,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_102749.xlsx,True,122,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_103258.xlsx,True,120,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_103807.xlsx,True,120,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_104315.xlsx,True,118,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_104826.xlsx,True,119,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_105335.xlsx,True,119,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_105845.xlsx,True,118,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_110356.xlsx,True,117,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_110906.xlsx,True,117,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_111417.xlsx,True,115,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_111928.xlsx,True,117,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_112437.xlsx,True,118,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_112947.xlsx,True,119,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_113456.xlsx,True,118,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_114509.xlsx,True,121,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_115022.xlsx,True,116,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_115532.xlsx,True,117,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_120041.xlsx,True,116,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_120550.xlsx,True,114,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_121104.xlsx,True,114,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_121615.xlsx,True,115,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_122125.xlsx,True,115,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_122635.xlsx,True,116,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_123146.xlsx,True,116,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_123655.xlsx,True,116,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_124705.xlsx,True,119,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_125216.xlsx,True,120,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_125726.xlsx,True,121,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_130237.xlsx,True,121,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_130746.xlsx,True,119,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_131257.xlsx,True,120,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_131807.xlsx,True,120,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_132318.xlsx,True,122,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_132827.xlsx,True,123,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\Support_Resistance_29SEP26_Scan_1_9_2026_133336.xlsx,True,121,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_092538.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_093048.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_093555.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_094104.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_094612.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_095122.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_095630.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_100138.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_100649.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_101157.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_101705.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_102214.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_102722.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_103233.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_103741.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_104249.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_104757.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_105306.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_105814.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_110322.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_110831.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_111339.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_111846.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_112355.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_112903.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_113412.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_113924.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_114432.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_114941.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_115451.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_120003.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_120513.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_121023.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_121531.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_122040.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_122549.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_123058.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_123607.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_124632.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_125140.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_125648.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_130156.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_130704.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_131213.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_131721.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_132228.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_132737.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_133245.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-01\VolumeAndOISpikesScans_29SEP26_Report_1_9_2026_133751.xlsx,True,219,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_092538.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_093048.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_093557.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_094105.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_094617.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_095126.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_095636.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_100145.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_100655.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_101205.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_101714.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_102224.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_102732.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\September26\2026-09-02\Daywise_Price_and_OI_Summary_29SEP26_Report_2026-09-02_103241.xlsx,True,219,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
