Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Sector,Price,Price Chg %,OI,PCR,Bldp,Price.1,Price Chg.1,Price Chg%.1,OI Chg.1,OI Chg %.1,Bldp.1,Price.2,Price Chg.2,Price Chg%.2,OI Chg.2,OI Chg %.2,Bldp.2,Price.3,Price Chg.3,Price Chg%.3,OI Chg.3,OI Chg %.3,Bldp.3,Fut OI,Fut OI Chg,Fut OI Chg %,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI chg,OI Chg (Value),Volume,Volume Chg %
POWERGRID,,,,,,-0.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,285.55,-0.21,,1.02,,,,,,,,,,,,,,,,,,,,22203.0,35.0,0.16,290.0,1799.0,8.0,1023.0,-1.0,-1.53,SB,,,,,,,,,,,,,,,,
IREDA,,,,,,0.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,118.2,0.68,,0.92,,,,,,,,,,,,,,,,,,,,14057.0,-4.0,-0.03,120.0,839.0,8.0,768.0,1.0,-1.5,SC,,,,,,,,,,,,,,,,
HINDUNILVR,,,,,,37.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,2070.0,1.85,,0.63,,,,,,,,,,,,,,,,,,,,58311.0,-4.0,-0.01,2100.0,5769.0,-714.0,3369.0,-31.0,-1.43,SC,,,,,,,,,,,,,,,,
PGEL,,,,,,4.7,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,591.75,0.8,,0.44,,,,,,,,,,,,,,,,,,,,10613.0,20.0,0.19,600.0,511.0,5.0,272.0,0.0,-1.38,LB,,,,,,,,,,,,,,,,
PATANJALI,,,,,,0.85,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,345.25,0.25,,0.67,,,,,,,,,,,,,,,,,,,,28091.0,8.0,0.03,350.0,1547.0,5.0,1075.0,7.0,-1.36,LB,,,,,,,,,,,,,,,,
NATIONALUM,,,,,,-0.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,335.4,-0.27,,0.76,,,,,,,,,,,,,,,,,,,,23261.0,41.0,0.18,340.0,926.0,1.0,806.0,37.0,-1.35,SB,,,,,,,,,,,,,,,,
RELIANCE,,,,,,7.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1282.8,0.55,,0.91,,,,,,,,,,,,,,,,,,,,210230.0,395.0,0.19,1300.0,13953.0,128.0,10068.0,-3.0,-1.32,LB,,,,,,,,,,,,,,,,
LICI,,,,,,1.55,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,424.5,0.37,,0.48,,,,,,,,,,,,,,,,,,,,12967.0,18.0,0.14,430.0,1008.0,3.0,237.0,0.0,-1.28,LB,,,,,,,,,,,,,,,,
BANKNIFTY,,,,,,262.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,57271.0,0.46,,0.86,,,,,,,,,,,,,,,,,,,,71910.0,-202.0,-0.28,58000.0,59989.0,106.0,40884.0,-17.0,-1.26,SC,,,,,,,,,,,,,,,,
HINDPETRO,,,,,,-7.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,394.95,-1.79,,0.92,,,,,,,,,,,,,,,,,,,,20456.0,48.0,0.24,400.0,939.0,17.0,650.0,6.0,-1.26,SB,,,,,,,,,,,,,,,,
ITC,,,,,,1.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,287.15,0.49,,0.8,,,,,,,,,,,,,,,,,,,,91268.0,14.0,0.02,290.0,5691.0,12.0,2895.0,22.0,-0.98,LB,,,,,,,,,,,,,,,,
OIL,,,,,,1.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,446.0,0.34,,0.76,,,,,,,,,,,,,,,,,,,,11353.0,15.0,0.13,450.0,375.0,3.0,345.0,1.0,-0.89,LB,,,,,,,,,,,,,,,,
ADANIGREEN,,,,,,4.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1388.0,0.33,,0.59,,,,,,,,,,,,,,,,,,,,43543.0,39.0,0.09,1400.0,2625.0,28.0,1426.0,12.0,-0.86,LB,,,,,,,,,,,,,,,,
DRREDDY,,,,,,-0.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1140.2,-0.03,,0.74,,,,,,,,,,,,,,,,,,,,21823.0,53.0,0.24,1150.0,1704.0,21.0,1238.0,-1.0,-0.85,SB,,,,,,,,,,,,,,,,
TORNTPHARM,,,,,,38.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,4960.2,0.78,,0.57,,,,,,,,,,,,,,,,,,,,34311.0,38.0,0.11,5000.0,1492.0,35.0,540.0,2.0,-0.8,LB,,,,,,,,,,,,,,,,
MOTHERSON,,,,,,0.31,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,149.03,0.21,,0.82,,,,,,,,,,,,,,,,,,,,20890.0,0.0,0.0,150.0,580.0,17.0,279.0,2.0,-0.65,-,,,,,,,,,,,,,,,,
SHREECEM,,,,,,80.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,26850.0,0.3,,1.04,,,,,,,,,,,,,,,,,,,,12531.0,35.0,0.28,27000.0,116.0,0.0,123.0,0.0,-0.56,LB,,,,,,,,,,,,,,,,
BPCL,,,,,,-2.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,318.8,-0.9,,0.84,,,,,,,,,,,,,,,,,,,,19318.0,72.0,0.37,320.0,679.0,49.0,392.0,6.0,-0.38,SB,,,,,,,,,,,,,,,,
HDFCBANK,,,,,,7.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,747.7,1.03,,0.54,,,,,,,,,,,,,,,,,,,,459200.0,52.0,0.01,750.0,18711.0,76.0,11659.0,46.0,-0.31,LB,,,,,,,,,,,,,,,,
IOC,,,,,,-1.03,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,139.75,-0.73,,0.96,,,,,,,,,,,,,,,,,,,,29686.0,13.0,0.04,140.0,901.0,30.0,963.0,12.0,-0.18,SB,,,,,,,,,,,,,,,,
JIOFIN,,,,,,1.63,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,239.62,0.68,,0.68,,,,,,,,,,,,,,,,,,,,71764.0,-96.0,-0.13,240.0,3967.0,26.0,1882.0,5.0,-0.16,SC,,,,,,,,,,,,,,,,
BSE,,,,,,21.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,3499.0,0.61,,0.85,,,,,,,,,,,,,,,,,,,,41898.0,11.0,0.03,3500.0,1787.0,47.0,2777.0,28.0,-0.03,LB,,,,,,,,,,,,,,,,
TMPV,,,,,,3.7,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,329.9,1.13,,0.98,,,,,,,,,,,,,,,,,,,,49184.0,36.0,0.07,330.0,2009.0,-6.0,1688.0,21.0,-0.03,LB,,,,,,,,,,,,,,,,
TATACONSUM,,,,,,11.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1100.0,1.01,,0.72,,,,,,,,,,,,,,,,,,,,28094.0,4.0,0.01,1100.0,823.0,0.0,684.0,-20.0,0.0,LB,,,,,,,,,,,,,,,,
OBEROIRLTY,,,,,,0.7,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1840.1,0.04,,0.48,,,,,,,,,,,,,,,,,,,,15721.0,9.0,0.06,1840.0,523.0,-2.0,191.0,0.0,0.01,LB,,,,,,,,,,,,,,,,
MARICO,,,,,,-4.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,880.4,-0.49,,0.45,,,,,,,,,,,,,,,,,,,,11832.0,195.0,1.68,880.0,252.0,133.0,174.0,139.0,0.05,SB,,,,,,,,,,,,,,,,
DABUR,,,,,,3.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,430.5,0.73,,0.76,,,,,,,,,,,,,,,,,,,,23920.0,3.0,0.01,430.0,644.0,-4.0,649.0,8.0,0.12,LB,,,,,,,,,,,,,,,,
TIINDIA,,,,,,11.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,2853.7,0.4,,0.81,,,,,,,,,,,,,,,,,,,,9541.0,6.0,0.06,2850.0,0.0,,9.0,0.0,0.13,LB,,,,,,,,,,,,,,,,
ALKEM,,,,,,38.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,5712.0,0.68,,0.38,,,,,,,,,,,,,,,,,,,,10892.0,11.0,0.1,5700.0,35.0,10.0,17.0,0.0,0.21,LB,,,,,,,,,,,,,,,,
NESTLEIND,,,,,,8.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1503.1,0.58,,0.56,,,,,,,,,,,,,,,,,,,,19715.0,30.0,0.15,1500.0,1546.0,19.0,332.0,7.0,0.21,LB,,,,,,,,,,,,,,,,
HAL,,,,,,9.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,4614.0,0.21,,0.73,,,,,,,,,,,,,,,,,,,,33541.0,24.0,0.07,4600.0,2257.0,10.0,1423.0,5.0,0.3,LB,,,,,,,,,,,,,,,,
INDUSINDBK,,,,,,6.85,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1003.0,0.69,,0.84,,,,,,,,,,,,,,,,,,,,50315.0,25.0,0.05,1000.0,1187.0,5.0,1652.0,13.0,0.3,LB,,,,,,,,,,,,,,,,
ADANIPOWER,,,,,,1.39,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,210.75,0.66,,0.75,,,,,,,,,,,,,,,,,,,,42860.0,-14.0,-0.03,210.0,674.0,12.0,1207.0,2.0,0.36,SC,,,,,,,,,,,,,,,,
AMBUJACEM,,,,,,2.95,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,431.6,0.69,,0.85,,,,,,,,,,,,,,,,,,,,67192.0,501.0,0.75,430.0,1449.0,-20.0,732.0,-5.0,0.37,LB,,,,,,,,,,,,,,,,
WAAREEENER,,,,,,8.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,2711.3,0.32,,1.23,,,,,,,,,,,,,,,,,,,,40040.0,141.0,0.35,2700.0,716.0,64.0,1310.0,13.0,0.42,LB,,,,,,,,,,,,,,,,
VMM,,,,,,0.65,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,110.56,0.59,,0.52,,,,,,,,,,,,,,,,,,,,8462.0,0.0,0.0,110.0,444.0,0.0,170.0,0.0,0.51,-,,,,,,,,,,,,,,,,
DMART,,,,,,-18.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,3820.2,-0.47,,0.57,,,,,,,,,,,,,,,,,,,,34340.0,121.0,0.35,3800.0,696.0,13.0,1689.0,109.0,0.53,SB,,,,,,,,,,,,,,,,
SIEMENS,,,,,,29.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,3619.3,0.81,,0.63,,,,,,,,,,,,,,,,,,,,20802.0,12.0,0.06,3600.0,385.0,1.0,415.0,4.0,0.54,LB,,,,,,,,,,,,,,,,
ABB,,,,,,-33.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,7241.5,-0.46,,0.7,,,,,,,,,,,,,,,,,,,,16440.0,78.0,0.48,7200.0,171.0,8.0,404.0,0.0,0.58,SB,,,,,,,,,,,,,,,,
SENSEX,,,,,,520.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,77500.0,0.68,,1.24,,,,,,,,,,,,,,,,,,,,1225.0,-86.0,-6.56,77000.0,44453.0,-19670.0,83843.0,51629.0,0.65,SC,,,,,,,,,,,,,,,,
SRF,,,,,,17.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,2668.9,0.65,,0.44,,,,,,,,,,,,,,,,,,,,22067.0,20.0,0.09,2650.0,556.0,7.0,594.0,3.0,0.71,LB,,,,,,,,,,,,,,,,
POLICYBZR,,,,,,19.7,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1611.9,1.24,,1.2,,,,,,,,,,,,,,,,,,,,26830.0,31.0,0.12,1600.0,733.0,8.0,693.0,10.0,0.74,LB,,,,,,,,,,,,,,,,
ULTRACEMCO,,,,,,98.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,12103.0,0.82,,0.56,,,,,,,,,,,,,,,,,,,,34816.0,17.0,0.05,12000.0,1215.0,-7.0,573.0,11.0,0.86,LB,,,,,,,,,,,,,,,,
PIIND,,,,,,13.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,2724.9,0.51,,0.83,,,,,,,,,,,,,,,,,,,,15728.0,2.0,0.01,2700.0,687.0,1.0,466.0,1.0,0.92,LB,,,,,,,,,,,,,,,,
FINNIFTY,,,,,,67.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,26262.1,0.26,,1.35,,,,,,,,,,,,,,,,,,,,433.0,0.0,0.0,26000.0,15.0,0.0,92.0,0.0,1.01,-,,,,,,,,,,,,,,,,
TRENT,,,,,,-8.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,2930.3,-0.29,,0.78,,,,,,,,,,,,,,,,,,,,50173.0,29.0,0.06,2900.0,2327.0,10.0,1740.0,-2.0,1.04,SB,,,,,,,,,,,,,,,,
IDFCFIRSTB,,,,,,-0.05,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,85.91,-0.06,,0.63,,,,,,,,,,,,,,,,,,,,38338.0,24.0,0.06,85.0,1255.0,-13.0,975.0,-6.0,1.07,SB,,,,,,,,,,,,,,,,
VEDL,,,,,,2.45,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,262.8,0.94,,0.75,,,,,,,,,,,,,,,,,,,,43199.0,-24.0,-0.06,260.0,3128.0,4.0,2945.0,-14.0,1.08,SC,,,,,,,,,,,,,,,,
NIFTY,,,,,,163.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,24262.7,0.68,,1.11,,,,,,,,,,,,,,,,,,,,208913.0,122.0,0.06,24000.0,113450.0,-8631.0,118711.0,-3669.0,1.09,LB,,,,,,,,,,,,,,,,
ADANIENT,,,,,,20.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,3035.9,0.67,,0.79,,,,,,,,,,,,,,,,,,,,53556.0,106.0,0.2,3000.0,1157.0,84.0,1293.0,18.0,1.2,LB,,,,,,,,,,,,,,,,
DELHIVERY,,,,,,1.05,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,475.75,0.22,,0.7,,,,,,,,,,,,,,,,,,,,11256.0,34.0,0.3,470.0,229.0,4.0,405.0,0.0,1.22,LB,,,,,,,,,,,,,,,,
DLF,,,,,,1.55,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,668.15,0.23,,0.67,,,,,,,,,,,,,,,,,,,,50006.0,102.0,0.2,660.0,1457.0,18.0,613.0,2.0,1.23,LB,,,,,,,,,,,,,,,,
ZYDUSLIFE,,,,,,8.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1114.0,0.78,,0.86,,,,,,,,,,,,,,,,,,,,10891.0,24.0,0.22,1100.0,95.0,0.0,244.0,0.0,1.27,LB,,,,,,,,,,,,,,,,
IDEA,,,,,,0.14,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,13.17,1.07,,0.66,,,,,,,,,,,,,,,,,,,,82922.0,9.0,0.01,13.0,2450.0,13.0,2386.0,1.0,1.31,LB,,,,,,,,,,,,,,,,
LUPIN,,,,,,23.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,2434.0,0.98,,0.77,,,,,,,,,,,,,,,,,,,,12722.0,94.0,0.74,2400.0,267.0,-2.0,395.0,0.0,1.42,LB,,,,,,,,,,,,,,,,
RECLTD,,,,,,0.05,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,365.1,0.01,,0.91,,,,,,,,,,,,,,,,,,,,26507.0,-20.0,-0.08,360.0,974.0,2.0,979.0,-2.0,1.42,SC,,,,,,,,,,,,,,,,
GRASIM,,,,,,24.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,3144.3,0.79,,0.72,,,,,,,,,,,,,,,,,,,,47714.0,-9.0,-0.02,3100.0,299.0,-3.0,302.0,-4.0,1.43,SC,,,,,,,,,,,,,,,,
UNITDSPR,,,,,,3.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1521.5,0.22,,0.97,,,,,,,,,,,,,,,,,,,,20409.0,26.0,0.13,1500.0,1274.0,-10.0,1139.0,-7.0,1.43,LB,,,,,,,,,,,,,,,,
MAXHEALTH,,,,,,6.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1116.5,0.58,,0.89,,,,,,,,,,,,,,,,,,,,18573.0,-9.0,-0.05,1100.0,536.0,0.0,618.0,0.0,1.5,SC,,,,,,,,,,,,,,,,
VOLTAS,,,,,,1.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1319.6,0.09,,1.37,,,,,,,,,,,,,,,,,,,,19382.0,14.0,0.07,1300.0,243.0,3.0,843.0,16.0,1.51,LB,,,,,,,,,,,,,,,,
GODREJCP,,,,,,7.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1076.5,0.66,,0.56,,,,,,,,,,,,,,,,,,,,20284.0,2.0,0.01,1060.0,0.0,,102.0,0.0,1.56,LB,,,,,,,,,,,,,,,,
ANGELONE,,,,,,0.7,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,304.75,0.23,,0.61,,,,,,,,,,,,,,,,,,,,10556.0,-5.0,-0.05,300.0,323.0,-6.0,662.0,-1.0,1.58,SC,,,,,,,,,,,,,,,,
UPL,,,,,,6.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,609.5,1.04,,0.99,,,,,,,,,,,,,,,,,,,,22462.0,-4.0,-0.02,600.0,418.0,1.0,559.0,3.0,1.58,SC,,,,,,,,,,,,,,,,
BHARTIARTL,,,,,,20.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1935.0,1.09,,0.86,,,,,,,,,,,,,,,,,,,,122609.0,-110.0,-0.09,1900.0,2407.0,-33.0,1669.0,66.0,1.84,SC,,,,,,,,,,,,,,,,
KPITTECH,,,,,,8.55,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,611.3,1.42,,0.73,,,,,,,,,,,,,,,,,,,,15364.0,363.0,2.42,600.0,1573.0,-49.0,1068.0,62.0,1.88,LB,,,,,,,,,,,,,,,,
POLYCAB,,,,,,21.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,9180.0,0.23,,0.65,,,,,,,,,,,,,,,,,,,,18346.0,33.0,0.18,9000.0,944.0,2.0,993.0,1.0,2.0,LB,,,,,,,,,,,,,,,,
COLPAL,,,,,,-7.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,2143.6,-0.34,,0.7,,,,,,,,,,,,,,,,,,,,15482.0,16.0,0.1,2100.0,649.0,-1.0,630.0,0.0,2.08,SB,,,,,,,,,,,,,,,,
PNB,,,,,,0.26,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,112.37,0.23,,0.82,,,,,,,,,,,,,,,,,,,,36882.0,26.0,0.07,110.0,793.0,-1.0,796.0,9.0,2.15,LB,,,,,,,,,,,,,,,,
ICICIBANK,,,,,,7.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1431.8,0.53,,0.64,,,,,,,,,,,,,,,,,,,,153656.0,85.0,0.06,1400.0,1150.0,-34.0,2228.0,-23.0,2.27,LB,,,,,,,,,,,,,,,,
RVNL,,,,,,2.71,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,225.25,1.22,,0.94,,,,,,,,,,,,,,,,,,,,17744.0,-15.0,-0.08,220.0,651.0,0.0,832.0,1.0,2.39,SC,,,,,,,,,,,,,,,,
SBIN,,,,,,6.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1023.9,0.61,,1.04,,,,,,,,,,,,,,,,,,,,107683.0,45.0,0.04,1000.0,2252.0,-9.0,3990.0,4.0,2.39,LB,,,,,,,,,,,,,,,,
PHOENIXLTD,,,,,,-90.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1946.1,-4.45,,1.05,,,,,,,,,,,,,,,,,,,,9790.0,212.0,2.21,1900.0,4.0,0.0,381.0,254.0,2.43,SB,,,,,,,,,,,,,,,,
HDFCAMC,,,,,,16.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,2561.3,0.65,,0.77,,,,,,,,,,,,,,,,,,,,20425.0,11.0,0.05,2500.0,329.0,4.0,701.0,5.0,2.45,LB,,,,,,,,,,,,,,,,
LODHA,,,,,,7.55,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1229.4,0.62,,0.61,,,,,,,,,,,,,,,,,,,,22022.0,85.0,0.39,1200.0,842.0,-3.0,737.0,-20.0,2.45,LB,,,,,,,,,,,,,,,,
AXISBANK,,,,,,-1.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1229.9,-0.09,,0.71,,,,,,,,,,,,,,,,,,,,124538.0,237.0,0.19,1200.0,528.0,30.0,4203.0,-1.0,2.49,SB,,,,,,,,,,,,,,,,
BHEL,,,,,,2.95,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,410.45,0.72,,0.58,,,,,,,,,,,,,,,,,,,,31237.0,62.0,0.2,400.0,647.0,-31.0,997.0,1.0,2.61,LB,,,,,,,,,,,,,,,,
INDIANB,,,,,,4.35,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,841.55,0.52,,1.03,,,,,,,,,,,,,,,,,,,,12509.0,16.0,0.13,820.0,171.0,0.0,373.0,0.0,2.63,LB,,,,,,,,,,,,,,,,
FEDERALBNK,,,,,,1.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,359.25,0.45,,0.87,,,,,,,,,,,,,,,,,,,,35207.0,9.0,0.03,350.0,701.0,-2.0,986.0,5.0,2.64,LB,,,,,,,,,,,,,,,,
360ONE,,,,,,-2.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1130.3,-0.25,,0.44,,,,,,,,,,,,,,,,,,,,8698.0,41.0,0.47,1100.0,153.0,0.0,264.0,0.0,2.75,SB,,,,,,,,,,,,,,,,
INDHOTEL,,,,,,2.55,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,740.2,0.35,,0.85,,,,,,,,,,,,,,,,,,,,21433.0,18.0,0.08,720.0,154.0,0.0,197.0,0.0,2.81,LB,,,,,,,,,,,,,,,,
ICICIPRULI,,,,,,1.55,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,514.25,0.3,,0.71,,,,,,,,,,,,,,,,,,,,20989.0,47.0,0.22,500.0,468.0,0.0,475.0,1.0,2.85,LB,,,,,,,,,,,,,,,,
PETRONET,,,,,,-1.55,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,277.7,-0.56,,1.33,,,,,,,,,,,,,,,,,,,,16410.0,9.0,0.05,270.0,207.0,3.0,683.0,1.0,2.85,SB,,,,,,,,,,,,,,,,
KAYNES,,,,,,52.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,3293.6,1.61,,0.94,,,,,,,,,,,,,,,,,,,,24487.0,11.0,0.04,3200.0,750.0,0.0,533.0,8.0,2.93,LB,,,,,,,,,,,,,,,,
BDL,,,,,,9.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_29_7_2026(1).xlsx,,1235.9,0.77,,0.91,,,,,,,,,,,,,,,,,,,,16720.0,41.0,0.25,1200.0,379.0,0.0,664.0,5.0,2.99,LB,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_28_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DIAMOND, GEMS AND JEWELLERY",2 / 0 / 0,4.81,3.33,-10.61,85.13,SC,-14528.0,-16751.0,-2224.0,-12.16,,,,,
